duplicate_group_id,document_id,duplicate_type,compared_document_id,sha256_match,recommended_action,notes
EXACT-69fd3cf2c70d,GDL-9e444aafc07a,exact_duplicate,GDL-9e444aafc07a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-14C687D37715/versions/2016-06-15_5113/full_text/교원 성과급적 연봉제 및 교원 업적평가 운영지침.hwp
EXACT-6a8be6449b74,GDL-d3277ff19980,exact_duplicate,GDL-d3277ff19980,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-013DFECC88F6_교육과정 편성지침/한국교통대학교 교육과정 편성지침.hwp
EXACT-6a8be6449b74,GDL-d3277ff19980,exact_duplicate,GDL-d3277ff19980,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-013DFECC88F6/versions/2021-08-09_1044197/full_text/한국교통대학교 교육과정 편성지침.hwp
EXACT-6a8c040989af,GDL-d24445499d21,exact_duplicate,GDL-d24445499d21,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/학사관리과/GUIDE-85C016CB41CA_강의 관리 지침 일부/한국교통대학교 강의 관리 지침 일부 개정(2021.12.14. 지침 제405호).hwp
EXACT-6a8c040989af,GDL-d24445499d21,exact_duplicate,GDL-d24445499d21,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-85C016CB41CA/versions/2021-12-14_1047787/full_text/한국교통대학교 강의 관리 지침 일부 개정(2021.12.14. 지침 제405호).hwp
EXACT-6b4fca3ac010,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2018-01-17_1013901/full_text/한국교통대학교 교양교육과정 편성지침.hwp
EXACT-6cfc12e32c9d,GDL-371a91f4fee0,exact_duplicate,GDL-371a91f4fee0,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-DAF5A165E7DD/versions/2021-04-08_1041458/full_text/철도HRD센터 운영지침(제355호).hwp
EXACT-6d59d4b11741,GDL-4cca76bcc4ce,exact_duplicate,GDL-4cca76bcc4ce,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A6F09F22A73A/versions/2018-04-25_1016634/full_text/교육공무원 복무처리 요령(지침 제168호 2018.4.25.).hwp
EXACT-6d847aaa01d4,GDL-def4cb27d978,exact_duplicate,GDL-def4cb27d978,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-19AA0C0541F0/versions/2022-01-07_1048449/full_text/한국교통대학교 정책연구과제 관리 지침 개정(안).hwp
EXACT-6e1f9db4775f,GDL-be86f4cd3cbe,exact_duplicate,GDL-be86f4cd3cbe,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,"sources/raw/guidelines/sources/university_guidelines/current/국제교류본부/GUIDE-0C912A856073_KNUT 글로벌 인재 연수 프로그램 운영 지침 ,/KNUT 글로벌 인재 연수 프로그램 운영 지침(공포).hwp"
EXACT-6e1f9db4775f,GDL-be86f4cd3cbe,exact_duplicate,GDL-be86f4cd3cbe,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-0C912A856073/versions/2019-10-15_1028214/full_text/KNUT 글로벌 인재 연수 프로그램 운영 지침(공포).hwp
EXACT-6ea545fc3083,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2019-07-10_1025833/comparison_table/한국교통대학교 교양교육과정 편성지침 신구조문대비표.hwp
EXACT-6edf106ed9e9,GDL-58f23ff8ca5c,exact_duplicate,GDL-58f23ff8ca5c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/총장임용추천위원회/GUIDE-706FDF5F2655_총장임용입후보자 연구진실성 검증을 위한 조사위원회 구성 및 운영에 관한 세칙/총장임용입후보자 연구진실성 검증을 위한 조사위원회 구성 및 운영에 관한 세칙 일부개정(2022.11.11. 지침 제435호).hwp
EXACT-6edf106ed9e9,GDL-58f23ff8ca5c,exact_duplicate,GDL-58f23ff8ca5c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-706FDF5F2655/versions/2022-11-11_1056571/other/총장임용입후보자 연구진실성 검증을 위한 조사위원회 구성 및 운영에 관한 세칙 일부개정(2022.11.11. 지침 제435호).hwp
EXACT-6f4a6c2b5625,GDL-d795ba5c8eb7,exact_duplicate,GDL-d795ba5c8eb7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-0569F1E586C1/versions/2021-10-28_1046436/other/한국교통대학교 행정조직 팀제 운영지침 일부개정(2021.10.29.지침 제393호).hwp
EXACT-6f99802be164,GDL-6d781a036cac,exact_duplicate,GDL-6d781a036cac,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-BC0AC2DE0725_산학협력정보담당관 운영 지침/6. 국립한국교통대학교 산학협력정보담당관 운영 지침_544호.hwp
EXACT-6f99802be164,GDL-6d781a036cac,exact_duplicate,GDL-6d781a036cac,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-BC0AC2DE0725/versions/2024-05-09_1069414/full_text/6. 국립한국교통대학교 산학협력정보담당관 운영 지침_544호.hwp
EXACT-6fdfbd2ecef2,GDL-b2e69b89f754,exact_duplicate,GDL-b2e69b89f754,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-85D7B765E265/versions/2022-11-23_1056846/other/한국교통대학교 전임교원 강의책임시간 감면 지침 일부개정(안)(2022.11.23.지침 제456호).hwp
EXACT-718a9852ea9e,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2022-01-06_1048439/full_text/한국교통대학교 교양교육과정 편성지침.hwp
EXACT-729c1a392342,GDL-e4f7344f8716,exact_duplicate,GDL-e4f7344f8716,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-801125AD540F/versions/2017-08-28_1010682/full_text/강의 관리 지침.hwp
EXACT-72c2e3c918b5,GDL-cf67514debf1,exact_duplicate,GDL-cf67514debf1,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-6219A7B1742B_학술연구 논문게재 등 지원지침/4. 학술연구(논문게재등)지원지침_542호.hwp
EXACT-72c2e3c918b5,GDL-cf67514debf1,exact_duplicate,GDL-cf67514debf1,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-6219A7B1742B/versions/2024-05-09_1069412/full_text/4. 학술연구(논문게재등)지원지침_542호.hwp
EXACT-733589c9f882,GDL-67f31fdb7fc8,exact_duplicate,GDL-67f31fdb7fc8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-9419508E3700/versions/2024-12-24_1076014/full_text/1. 국립한국교통대학교 학과평가 지침(2024.12.24 지침 제583호).hwp
EXACT-73a8965f751e,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2021-04-22_1041876/amendment_reason/개정사유 및 신구조문대비표.hwp
EXACT-73b555306ff1,GDL-58f23ff8ca5c,exact_duplicate,GDL-58f23ff8ca5c,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-706FDF5F2655/versions/2018-01-09_1013404/other/총장임용입후보자 연구진실성 검증을 위한 조사위원회 구성 및 운영에 관한 세칙 제정(제150호).hwp
EXACT-755c813eb35c,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2022-01-06_1048439/amendment_reason/개정사유 및 신구조문대비표.hwp
EXACT-75a0e3667c4b,GDL-ac0f14063c5a,exact_duplicate,GDL-ac0f14063c5a,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-AEA00C225CDC/versions/2023-10-02_1063828/other/한국교통대학교 전임교원 신규채용 전형지침 일부개정.hwp
EXACT-75d532174a1f,GDL-bd2fb46667a7,exact_duplicate,GDL-bd2fb46667a7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-4F6ABD6A0FCB_연구비관리규정 세부시행지침/1. 국립한국교통대학교 연구비관리규정 세부시행지침_539호.hwp
EXACT-75d532174a1f,GDL-bd2fb46667a7,exact_duplicate,GDL-bd2fb46667a7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-4F6ABD6A0FCB/versions/2024-05-09_1069409/full_text/1. 국립한국교통대학교 연구비관리규정 세부시행지침_539호.hwp
EXACT-75f0a5771183,GDL-01b8500a56e3,exact_duplicate,GDL-01b8500a56e3,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/재무과/GUIDE-3633180841E4_대학회계 예·결산실무위원회 운영지침/개정-대학회계 예결산실무위원회 운영지침.hwp
EXACT-75f0a5771183,GDL-01b8500a56e3,exact_duplicate,GDL-01b8500a56e3,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-3633180841E4/versions/2017-06-07_1008754/full_text/개정-대학회계 예결산실무위원회 운영지침.hwp
EXACT-765fe866bdb1,GDL-3c01fdfe8ad6,exact_duplicate,GDL-3c01fdfe8ad6,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/제1행정실/GUIDE-B4044BAB1B34_평생교육운영위원회 지침/05. 한국교통대학교 평생교육운영위원회 지침(2020.  1. 16. 지침 제246호).hwp
EXACT-765fe866bdb1,GDL-3c01fdfe8ad6,exact_duplicate,GDL-3c01fdfe8ad6,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-B4044BAB1B34/versions/2020-01-16_1030060/full_text/05. 한국교통대학교 평생교육운영위원회 지침(2020.  1. 16. 지침 제246호).hwp
EXACT-766d9210aa80,GDL-d3277ff19980,exact_duplicate,GDL-d3277ff19980,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-013DFECC88F6/versions/2017-07-11_1009562/full_text/한국교통대학교 교육과정 편성지침(2017.7.11).hwp
EXACT-76d9dc5f6839,GDL-092ab79bbc6e,exact_duplicate,GDL-092ab79bbc6e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,"sources/raw/guidelines/sources/university_guidelines/current/교무과/GUIDE-115F97049E5D_강사 인사 등에 관한 지침 ,/(제465호) 한국교통대학교 강사 인사 등에 관한 지침 일부개정.hwp"
EXACT-76d9dc5f6839,GDL-092ab79bbc6e,exact_duplicate,GDL-092ab79bbc6e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-115F97049E5D/versions/2022-12-30_1057876/other/(제465호) 한국교통대학교 강사 인사 등에 관한 지침 일부개정.hwp
EXACT-76fb135745cd,GDL-cf67514debf1,exact_duplicate,GDL-cf67514debf1,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-6219A7B1742B/versions/2016-04-08_5126/full_text/학술연구(논문게재-등)지원지침.pdf
EXACT-7707d0650f20,GDL-8996d767d6e8,exact_duplicate,GDL-8996d767d6e8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A171780FE5F6/versions/2017-08-17_1010494/full_text/교육수요자 만족도 관리 지침(개정 2017.8.17. 지침 제124호).hwp
EXACT-7761b93a4961,GDL-c0a7d3a624a2,exact_duplicate,GDL-c0a7d3a624a2,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/제2행정실/GUIDE-F775D6141E59_대학원 학생 포상지침/대학원 학생 포상지침(2018.01.22 지침 제155호).hwp
EXACT-7761b93a4961,GDL-c0a7d3a624a2,exact_duplicate,GDL-c0a7d3a624a2,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-F775D6141E59/versions/2018-01-22_1034522/full_text/대학원 학생 포상지침(2018.01.22 지침 제155호).hwp
EXACT-790564aea267,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-44E52876592F/versions/2021-06-30_1043467/full_text/한국교통대학교 교육연구학생지도 비용 지급에 관한 지침(제380호)_20210630.hwp
EXACT-79b79c4f178a,GDL-8d62b686b62e,exact_duplicate,GDL-8d62b686b62e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-289ABEA65CB2_산학협력단 계약직원 운영 지침/한국교통대학교 산학협력단 계약직원 운영 지침 제정.hwp
EXACT-79b79c4f178a,GDL-8d62b686b62e,exact_duplicate,GDL-8d62b686b62e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-289ABEA65CB2/versions/2021-03-02_1040495/full_text/한국교통대학교 산학협력단 계약직원 운영 지침 제정.hwp
EXACT-7a7d5430990a,GDL-6dca56c1e6b4,exact_duplicate,GDL-6dca56c1e6b4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-334752E393FA/versions/2024-05-07_1069258/other/국립한국교통대학교 대학의 평생교육체제지원사업 운영지침 일부개정(2024. 5. 7. 지침 제537호).hwp
EXACT-7b7eba06319d,GDL-fd22c9b18b3e,exact_duplicate,GDL-fd22c9b18b3e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-144DF5D22A48/versions/2023-05-25_1061054/other/한국교통대학교 대학의 평생교육체제지원사업 운영지침 일부개정(2023.5.25. 지침제488호).hwp
EXACT-7b925bd621c0,GDL-343e3affdf72,exact_duplicate,GDL-343e3affdf72,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-7E539D053E6C/versions/2021-06-28_1043348/amendment_reason/개정사유 및 신구조문대비표.hwp
EXACT-7bde85180bec,GDL-67f31fdb7fc8,exact_duplicate,GDL-67f31fdb7fc8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-9419508E3700/versions/2015-02-25_5097/full_text/한국교통대학교 학과평가 지침(2015.02.25.).hwp
EXACT-7c62e231b1c3,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-44E52876592F/versions/2021-01-15_1039039/full_text/교육연구학생지도 비용 지급에 관한 지침(2021.01.15).hwp
EXACT-7c7b35609a8d,GDL-cc43c0255c1e,exact_duplicate,GDL-cc43c0255c1e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-96AED64D0544_산학협력단 팀제 운영 지침/한국교통대학교 산학협력단 팀제 운영 지침(2022.11.29. 지침 제461호).hwp
EXACT-7c7b35609a8d,GDL-cc43c0255c1e,exact_duplicate,GDL-cc43c0255c1e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-96AED64D0544/versions/2022-11-29_1057128/full_text/한국교통대학교 산학협력단 팀제 운영 지침(2022.11.29. 지침 제461호).hwp
EXACT-7cded7975f22,GDL-b9048b415d3b,exact_duplicate,GDL-b9048b415d3b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/입학관리본부/GUIDE-3EB5136388DD_입학사정관제 공정성 확보시스템 운영지침/입학사정관제 공정성 확보시스템 운영지침.hwp
EXACT-7cded7975f22,GDL-b9048b415d3b,exact_duplicate,GDL-b9048b415d3b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-3EB5136388DD/versions/2015-04-21_5080/full_text/입학사정관제 공정성 확보시스템 운영지침.hwp
EXACT-7ce42e04c07d,GDL-6bbbd2faa8a4,exact_duplicate,GDL-6bbbd2faa8a4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/국제교류본부/GUIDE-03B4BC37B98A_국제교류본부 어학원 운영 지침/한국교통대학교 국제교류본부 어학원 운영 지침.hwp
EXACT-7ce42e04c07d,GDL-6bbbd2faa8a4,exact_duplicate,GDL-6bbbd2faa8a4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-03B4BC37B98A/versions/2020-10-22_1034509/full_text/한국교통대학교 국제교류본부 어학원 운영 지침.hwp
EXACT-7d97fa18334b,GDL-8996d767d6e8,exact_duplicate,GDL-8996d767d6e8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A171780FE5F6/versions/2026-04-02_1121060/amendment_reason/국립한국교통대학교 교육수요자 만족도 관리 지침 일부개정(개정사유 등).hwp
EXACT-7df7a22591b6,GDL-093759538124,exact_duplicate,GDL-093759538124,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-81AF4B6BA95B/versions/2019-05-14_1024660/full_text/철도차량운전면허센터 운영지침(2019.5.14. 제204호).hwp
EXACT-7e1ed4b981c6,GDL-e99991ddcadc,exact_duplicate,GDL-e99991ddcadc,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/장애학생지원센터/GUIDE-3386A0FF26C9_고시원 운영 지침/고시원 운영 지침.hwp
EXACT-7e1ed4b981c6,GDL-e99991ddcadc,exact_duplicate,GDL-e99991ddcadc,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-3386A0FF26C9/versions/2019-12-30_1029646/full_text/고시원 운영 지침.hwp
EXACT-7e22a85165a4,GDL-4cca76bcc4ce,exact_duplicate,GDL-4cca76bcc4ce,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-A6F09F22A73A/versions/2020-08-19_1034986/comparison_table/1. 한국교통대학교 교육공무원 복무처리 요령(지침)_공포문(신구조문대비표).hwp
EXACT-7e5ddaefee43,GDL-bd2fb46667a7,exact_duplicate,GDL-bd2fb46667a7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-4F6ABD6A0FCB/versions/2015-04-20_5063/full_text/2-연구비관리규정세부시행지침.hwp
EXACT-7e6c08edaf61,GDL-5dbe8ba19618,exact_duplicate,GDL-5dbe8ba19618,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-962DB64BD98A/versions/2023-10-13_1064326/amendment_reason/개정사유(한국교통대학교 총학생회 회칙).hwp
EXACT-7e9c3058e392,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/교무과/GUIDE-44E52876592F_교육연구학생지도 비용 지급에 관한 지침/국립한국교통대학교 교육연구학생지도 비용 지급에 관한 지침(제568호 2024.08.23.) 개정.hwp
EXACT-7e9c3058e392,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-44E52876592F/versions/2024-08-23_1072857/full_text/국립한국교통대학교 교육연구학생지도 비용 지급에 관한 지침(제568호 2024.08.23.) 개정.hwp
EXACT-7eb0b5b177c8,GDL-092ab79bbc6e,exact_duplicate,GDL-092ab79bbc6e,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-115F97049E5D/versions/2020-12-10_1037948/other/한국교통대학교 강사 인사 등에 관한 지침 일부개정(제319호 2020.12.10.).hwp
EXACT-7f1732a98c8e,GDL-cc6c7f3a04fa,exact_duplicate,GDL-cc6c7f3a04fa,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-955E50C41ABD/versions/2022-04-15_1051589/other/한국교통대학교 산학협력단 부속기관 설치·운영 지침 일부개정(2022.04.15. 지침 419호).hwp
EXACT-7fbeed0f64ba,GDL-6dca56c1e6b4,exact_duplicate,GDL-6dca56c1e6b4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/제1행정실/GUIDE-334752E393FA_대학의 평생교육체제지원사업 운영지침/개정사유서 및 신구대조표(국립한국교통대학교 대학의 평생교육체제지원사업 운영지침 일부개정).hwp
EXACT-7fbeed0f64ba,GDL-6dca56c1e6b4,exact_duplicate,GDL-6dca56c1e6b4,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-334752E393FA/versions/2024-05-07_1069258/amendment_reason/개정사유서 및 신구대조표(국립한국교통대학교 대학의 평생교육체제지원사업 운영지침 일부개정).hwp
EXACT-8023d605453e,GDL-789d97e97b81,exact_duplicate,GDL-789d97e97b81,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/입학관리본부/GUIDE-2D53739039B7_입학사정관제 운영지침/입학사정관제 운영지침 160701.hwp
EXACT-8023d605453e,GDL-789d97e97b81,exact_duplicate,GDL-789d97e97b81,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-2D53739039B7/versions/2016-07-01_5116/full_text/입학사정관제 운영지침 160701.hwp
EXACT-80436067442b,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-44E52876592F/versions/2022-04-21_1051383/full_text/교육연구학생지도 비용 지급에 관한 지침(제426호 2022.04.21).hwp
EXACT-8096a2945924,GDL-d3277ff19980,exact_duplicate,GDL-d3277ff19980,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-013DFECC88F6/versions/2020-12-21_1038131/comparison_table/신구조문대비표.hwp
EXACT-80b4c11d61c1,GDL-f0513d11780b,exact_duplicate,GDL-f0513d11780b,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-DB05065263B2/versions/2022-09-07_1054443/full_text/한국교통대학교 부서평가 지침(20220907 제443호).hwp
EXACT-81c80bc40850,GDL-88b3d97c4ff2,exact_duplicate,GDL-88b3d97c4ff2,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-5CB19EFEA6BD/versions/2017-12-27_5077/full_text/한국교통대학교 장학금 관리지침(2017.12.27.).hwp
EXACT-82e40291044e,GDL-d24445499d21,exact_duplicate,GDL-d24445499d21,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-85C016CB41CA/versions/2020-11-04_1037056/full_text/한국교통대학교 강의 관리 지침(지침 제310호).hwp
EXACT-832499471562,GDL-9de3a389ed93,exact_duplicate,GDL-9de3a389ed93,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-1DD2A9DFBB31/versions/2018-09-10_1019154/full_text/선행학습영향평가 위원회 지침(2018.9.10.지침 제179호).hwp
EXACT-8457229fa2d3,GDL-d795ba5c8eb7,exact_duplicate,GDL-d795ba5c8eb7,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-0569F1E586C1/versions/2025-07-10_1080695/other/국립한국교통대학교 행정조직 팀제 운영지침 일부개정.hwp
EXACT-84c7ba2de8eb,GDL-c6650223cba0,exact_duplicate,GDL-c6650223cba0,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/current/산학협력단/GUIDE-E754AD1C3E7C_생명윤리심의위원회 표준운영지침/생명윤리심의위원회 운영지침 (2014.1.28.).hwp
EXACT-84c7ba2de8eb,GDL-c6650223cba0,exact_duplicate,GDL-c6650223cba0,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-E754AD1C3E7C/versions/2014-01-28_1023997/full_text/생명윤리심의위원회 운영지침 (2014.1.28.).hwp
EXACT-851509117dc2,GDL-5dbe8ba19618,exact_duplicate,GDL-5dbe8ba19618,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-962DB64BD98A/versions/2023-10-13_1064326/full_text/한국교통대학교 총학생회 회칙 전문(2023.10.13. 전학대회 개정).hwp
EXACT-854300d6e441,GDL-fb866888334d,exact_duplicate,GDL-fb866888334d,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-44E52876592F/versions/2024-06-03_1070506/full_text/국립한국교통대학교 교육연구학생지도 비용 지급에 관한 지침(제551호 2024.06.03)개정.hwp
EXACT-855dd1fa2c99,GDL-8996d767d6e8,exact_duplicate,GDL-8996d767d6e8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,"sources/raw/guidelines/sources/university_guidelines/current/기획과/GUIDE-5D848E3FAC9B_교육수요자 만족도 관리 지침 ,/교육수요자 만족도 관리 지침(제382호 2021.7.21.).hwp"
EXACT-855dd1fa2c99,GDL-8996d767d6e8,exact_duplicate,GDL-8996d767d6e8,True,논리 버전 하나로 연결하고 출처 발생 경로 보존,sources/raw/guidelines/sources/university_guidelines/archive/GUIDE-5D848E3FAC9B/versions/2021-07-21_1043783/full_text/교육수요자 만족도 관리 지침(제382호 2021.7.21.).hwp
